                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    5000                                      150                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.0715925266103938E-002                  1.8338794171624777E-005                  6.6965091661992724E+033                  3.3461227105305322E+011                  5.5077264000000006E+036                  6.0562270707072003E+003                  1.4371526590661736E+003                  3.4435017813891079E+001                 -8.7764593787408138E+000                  7.3000000000000009E-001                  2.7988493110890920E-005                  2.6297201150688920E-001                  1.5414771489002087E-003                  4.5183433400286180E-004                  3.7304302788145937E-003                  7.5135197956757694E-004                  4.1650000000000000E+000                  0.0000000000000000E+000                  5.8197714520103905E-001                  2.2313237423500336E-005                  2.0964890482815637E-001                  1.2289102335747673E-003                  3.6021541891342217E-004                  2.9740070740219625E-003                  5.9899956179436669E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010320851648340E+006                  8.1992800613731979E+003                  2.8980915657953236E+007                  2.8791018073925965E-010                  2.8791018073925965E-010                  0.0000000000000000E+000                  1.1518326037739488E-011                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5472008831776017E+006                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20250225"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79 
                                      42                  4.1649979223275073E+000                  1.5363061397210236E+000                  4.0595515515922855E+000                 -8.3480822634920546E+000                  3.7470099873669982E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961478909888701E-001                 -7.0941544381081973E+000                 -7.0941544381081973E+000                  8.7643944010480923E-001                  9.9999739388233377E-001                  2.6061176643584487E-006                 -9.1568351407589510E-002                  3.4380021165783745E+001                  1.2378728143078673E+001                 -3.8283995116628020E-009                  2.0776724909059339E-006                  8.0509209399629721E-008                 -5.5840059800938917E+000                  2.5183251041035248E+000                  1.1469686607336062E+004                  1.0087906589819359E+013                  1.3003801052181815E+001                  4.4866039721886131E-009                  3.2074699558084959E+001                  5.5848303789086322E+003                  3.7436026679631178E+000                  9.9218505385857714E-001                  9.1885468528317679E-002                  1.1563853275555507E+000                  5.0635900166477033E-001                 -2.9554146505934337E-001                  1.1997683795947847E+006                 -7.7614553712571548E-003                  7.1554977186395450E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6228297787329041E+001                  1.8210435928685660E+000                  1.4372385472986055E+003                  3.1575288566362687E+000                  2.3447696329564249E-001                  5.4345509622840075E+002                  2.7351636656884248E+000                 -1.4112416773859855E+037                  1.0410186576969752E+012                  1.2017458513239861E+001                  1.0465139494894208E+001                  1.2495029660916149E+010                  5.4225831151195212E+036                  9.8561075002680043E-001                  7.9166043939541337E+034                  1.4389249973199564E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0057007761093935E-001                  8.1598369971608449E+000                  0.0000000000000000E+000                  7.2465269069700977E-001                  1.1935842583055039E+008                  0.0000000000000000E+000                  1.1935842583055039E+008                  1.1932158347092077E+008                 -3.6842359629616141E+004                  1.0203032185076039E+006                 -9.1568351407589507E+003                 -4.5241494848182586E-038                  1.7544849175312192E+000                  2.4414963914525822E-001                                       42                  1.0000000000000000E+000 
                                      43                  4.1649978581432334E+000                  1.5362342751866827E+000                  4.0720782262190607E+000                 -8.3640391440273998E+000                  3.7610422047457903E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961478240623635E-001                 -7.0368763508518182E+000                 -7.0368763508518182E+000                  8.7643944010480901E-001                  9.9999731337312436E-001                  2.6866268737580786E-006                 -9.1415121418488149E-002                  3.4374332629762641E+001                  1.2378656278544332E+001                 -3.8226255820114483E-009                  2.1418567646713986E-006                  9.1859409464733842E-008                 -5.5707926454090888E+000                  2.5747265878088776E+000                  1.1805332571343677E+004                  1.0910796390083818E+013                  1.3037856451339573E+001                  4.3247484925883069E-009                  3.2974393534688957E+001                  5.7682251629140901E+003                  3.7573385089069347E+000                  9.9150818605088475E-001                  9.9980804056680583E-002                  1.1670632415316649E+000                  5.5873819549548831E-001                 -2.5279163913575836E-001                  1.2476359195277949E+006                 -7.4703735260464683E-003                  6.8973268644214361E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.7116239104206002E+001                  1.8268276125695719E+000                  1.4372388180119517E+003                  3.1575289384384870E+000                  2.4713660481742980E-001                  6.6104551279031966E+002                  2.8202313615631533E+000                 -1.7100463196093625E+037                  1.1248099023982927E+012                  1.2051079131055909E+001                  1.0531203073941885E+001                  1.3339260123973295E+010                  5.4110304089387944E+036                  9.8351074054804655E-001                  9.0719786410957883E+034                  1.6489259451953495E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1492731494237583E-001                  1.1566470390670858E+001                  0.0000000000000000E+000                  7.9560625637357296E-001                  1.2505393524672168E+008                  0.0000000000000000E+000                  1.2505393524672168E+008                  1.2500467210946162E+008                 -4.9263137260064483E+004                  1.0605705551250670E+006                 -9.1415121418488143E+003                 -5.3006745122093039E-038                  1.5408066900006878E+000                  1.8774815543990575E-001                                       43                  1.0000000000000000E+000 
                                      44                  4.1649977849102511E+000                  1.5361491643137311E+000                  4.0882750888450579E+000                 -8.3824805286496886E+000                  3.7765249095717714E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961477477005467E-001                 -6.9795982635954399E+000                 -6.9795982635954399E+000                  8.7643944010480901E-001                  9.9999722151371495E-001                  2.7784862832228125E-006                 -9.1212657717025580E-002                  3.4367596779037576E+001                  1.2378571167671380E+001                 -3.8149068890365728E-009                  2.2150897466989865E-006                  1.0480976238785972E-007                 -5.5561917428898830E+000                  2.6299407218565252E+000                  1.2253921358343970E+004                  1.1796072697422729E+013                  1.3071737440379614E+001                  4.1449516728046064E-009                  3.3919286511880742E+001                  5.9775732891909965E+003                  3.7723738073767605E+000                  9.9048726899693018E-001                  1.1556206587147681E-001                  1.1872822325593884E+000                  6.1354984435058757E-001                 -2.1215014973063320E-001                  1.3085180069064812E+006                 -7.1367108822169628E-003                  6.6105390864839958E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4427313301487317E+001                  1.8090700211078370E+000                  1.4372364233474084E+003                  3.1575282148353874E+000                  2.4478495869033914E-001                  7.9706208747775440E+002                  2.9014921522603045E+000                 -2.1397181927530313E+037                  1.2632672785195845E+012                  1.2101495247076024E+001                  1.0614431909070946E+001                  1.4354579515556770E+010                  5.3827326588603728E+036                  9.7836896191670530E-001                  1.1900836971350650E+035                  2.1631038083294692E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4487047021201757E-001                  1.7189775888424059E+001                  0.0000000000000000E+000                  9.3684377813331388E-001                  1.3750889552388513E+008                  0.0000000000000000E+000                  1.3750889552388513E+008                  1.3743488608458424E+008                 -7.4009439300894737E+004                  1.1239516353115842E+006                 -9.1212657717025577E+003                 -6.3026512124959600E-038                  1.3568568184336574E+000                  1.3253402139225809E-001                                       44                  1.0000000000000000E+000 
                                      45                  4.1649977013528732E+000                  1.5360477768493803E+000                  4.1112956245332350E+000                 -8.4051577967478117E+000                  3.7935455368848880E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961476605732291E-001                 -6.9223201763390607E+000                 -6.9223201763390607E+000                  8.7643944010480912E-001                  9.9999711670395253E-001                  2.8832960456106722E-006                 -9.0941053099111727E-002                  3.4359574487844100E+001                  1.2378469780207029E+001                 -3.8044352662256220E-009                  2.2986471251971859E-006                  1.1958585795194934E-007                 -5.5401107636560871E+000                  2.6819210958361115E+000                  1.2920985066170737E+004                  1.2696204358760770E+013                  1.3103673904229453E+001                  3.9340710877286368E-009                  3.4856835005625108E+001                  6.2164942586436691E+003                  3.7886067750471226E+000                  9.8869249648120294E-001                  1.5078549423336834E-001                  1.2338226997353434E+000                  6.6582962572645032E-001                 -1.7663688505307287E-001                  1.3962977714188639E+006                 -6.7243805532232435E-003                  6.2741709923505355E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.5348364657543605E+001                  1.7431047935851671E+000                  1.4372298906755445E+003                  3.1575262408318454E+000                  2.0690402473756964E-001                  9.4610049937659085E+002                  2.9759372717151589E+000                 -2.8541021127011619E+037                  1.5313343272441199E+012                  1.2185070018017770E+001                  1.0729191319919648E+001                  1.5621436778106239E+010                  5.3055539877032886E+036                  9.6434530007802899E-001                  1.9616203380269685E+035                  3.5654699921971150E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1115332110865925E-001                  2.8118076344637849E+001                  0.0000000000000000E+000                  1.2168966487166539E+000                  1.6718239240622687E+008                  0.0000000000000000E+000                  1.6718239240622687E+008                  1.6704240656335557E+008                 -1.3998584287130833E+005                  1.2374709399594481E+006                 -9.0941053099111723E+003                 -7.7334090274254183E-038                  1.2037980830549770E+000                  8.0553647412671708E-002                                       45                  1.0000000000000000E+000 
                                      46                  4.1649976060155627E+000                  1.5359258007732366E+000                  4.1464570857667438E+000                 -8.4347573567719607E+000                  3.8121836360644346E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961475611626859E-001                 -6.8650420890826824E+000                 -6.8650420890826824E+000                  8.7643944010480901E-001                  9.9999699711809453E-001                  3.0028819035626215E-006                 -9.0565176678315304E-002                  3.4349925602687861E+001                  1.2378347804130886E+001                 -3.7897750699520354E-009                  2.3939844350838879E-006                  1.3644508962039484E-007                 -5.5224617472680864E+000                  2.7272392048914198E+000                  1.4010611341018581E+004                  1.3504437842710312E+013                  1.3130476510264284E+001                  3.6748756090758665E-009                  3.5684349354407409E+001                  6.4890875861063541E+003                  3.8056307728802250E+000                  9.8502473634536580E-001                  2.2395616309232452E-001                  1.3386787515727552E+000                  7.0458042025311018E-001                 -1.5206942969604983E-001                  1.5374771904350219E+006                 -6.1739688869037260E-003                  5.8607393066522411E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.7913371221198595E+001                  1.5787924031990164E+000                  1.4372163039537013E+003                  3.1575221352491183E+000                  9.8743797140657022E-002                  1.0922613112110071E+003                  3.0383265508602859E+000                 -4.1009662899764654E+037                  2.0335243857380269E+012                  1.2308249384770093E+001                  1.0899436724874908E+001                  1.7284656966887535E+010                  5.0479361156015914E+036                  9.1752897032935987E-001                  4.5372789593317758E+035                  8.2471029670640253E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2309429124258854E-001                  5.1826726578584037E+001                  0.0000000000000000E+000                  1.6945128364786413E+000                  2.2936392921258909E+008                  0.0000000000000000E+000                  2.2936392921258909E+008                  2.2917931583014897E+008                 -1.8461338244011998E+005                  1.4260169654453718E+006                 -9.0565176678315293E+003                 -9.9260367717690419E-038                  1.0845149380931740E+000                  3.5235538357363594E-002                                       46                  1.0000000000000000E+000 
                                      47                  4.1649974972375858E+000                  1.5357766728550057E+000                  4.1904695024728271E+000                 -8.4675476741527920E+000                  3.8326000165182612E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961474477372291E-001                 -6.8077640018263033E+000                 -6.8077640018263033E+000                  8.7643944010480934E-001                  9.9999686067300486E-001                  3.1393269931830164E-006                 -9.0021197060360728E-002                  3.4338132559663762E+001                  1.2378198676212655E+001                 -3.7683055284070126E-009                  2.5027624128016655E-006                  1.5568113822453951E-007                 -5.5031634457084389E+000                  2.7917471327562939E+000                  1.5504919025435109E+004                  1.4227892802077484E+013                  1.3153140584399491E+001                  3.4076291590916855E-009                  3.6390352445372663E+001                  6.8014266147287999E+003                  3.8231922294949863E+000                  9.7857071091022785E-001                  2.2868983229718640E-001                  1.3343085799488850E+000                  7.2627453056678937E-001                 -1.3889918567235013E-001                  1.6319317227887928E+006                 -5.6806300180934511E-003                  5.4345002869022058E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  2.2070724822613975E+001                  1.3438165960204052E+000                  1.4371955179659240E+003                  3.1575158541451205E+000                 -1.0496580713232320E-001                  1.2065645509271121E+003                  3.0815505615216585E+000                 -4.2788493286763439E+037                  1.8980969484230828E+012                  1.2278318390962657E+001                  1.1108276709082347E+001                  1.9419123333086628E+010                  4.3491290680043937E+036                  7.9052300537112774E-001                  1.1524553747691633E+036                  2.0947699462887220E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0412500212777654E-002                  6.0539799386216494E+001                  0.0000000000000000E+000                  1.9291520382210166E+000                  1.8437589391282541E+008                  0.0000000000000000E+000                  1.8437589391282541E+008                  1.8457121468582147E+008                  1.9532077299606800E+005                  1.3777143929069925E+006                 -9.0021197060360719E+003                 -1.1138756301132841E-037                  9.3481917163692252E-001                 -2.9272389507510658E-002                                       47                  1.0000000000000000E+000 
                                      48                  4.1649973731240726E+000                  1.5355929654751861E+000                  4.2273955099494991E+000                 -8.4919075237083348E+000                  3.8548473381266919E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961473183210292E-001                 -6.7504859145699250E+000                 -6.7504859145699250E+000                  8.7643944010480890E-001                  9.9999670499186666E-001                  3.2950081314075560E-006                 -8.9326713770024255E-002                  3.4323610536870888E+001                  1.2378014968832835E+001                 -3.7408163550198502E-009                  2.6268759256586050E-006                  1.7762908776209614E-007                 -5.4821435093185071E+000                  2.8609342388586363E+000                  1.6880896609227038E+004                  1.5095073720778674E+013                  1.3178835238356085E+001                  3.2217547410832918E-009                  3.7121114934284932E+001                  7.1589171790254313E+003                  3.8422425386844266E+000                  9.7139351667903928E-001                  1.9144482786377343E-001                  1.2716341439308196E+000                  7.4888764620078230E-001                 -1.2558333356236062E-001                  1.6809644201522567E+006                 -5.3926661094014115E-003                  5.1380596027905106E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.4575522687446743E+001                  1.1636241377846464E+000                  1.4371917812730169E+003                  3.1575147249826654E+000                 -3.3266771713898441E-001                  1.2825423421884814E+003                  3.1080717119322023E+000                 -3.7646205430816595E+037                  1.4505695119720847E+012                  1.2161538545232832E+001                  1.1280340588547155E+001                  2.1756035854277782E+010                  3.5472001221130125E+036                  6.4476141041123758E-001                  1.9543700166000970E+036                  3.5523858958876242E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0243377729216485E-001                  5.3972003584238024E+001                  0.0000000000000000E+000                  1.4508903200443477E+000                  1.1079212521901840E+008                  0.0000000000000000E+000                  1.1079212521901840E+008                  1.1089216665919158E+008                  1.0004144017317891E+005                  1.2043959116387288E+006                 -8.9326713770024253E+003                 -1.1311808727237162E-037                  7.9715083324044744E-001                 -9.8459495609852843E-002                                       48                  1.0000000000000000E+000 
                                      49                  4.1649972315130181E+000                  1.5353709551858310E+000                  4.2586428301627635E+000                 -8.5084608624898603E+000                  3.8789462552072891E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961471706597104E-001                 -6.6932078273135458E+000                 -6.6932078273135458E+000                  8.7643944010480923E-001                  9.9999652736277889E-001                  3.4726372191696523E-006                 -8.8520861468792289E-002                  3.4306068874142625E+001                  1.2377792958543480E+001                 -3.7089644715293629E-009                  2.7684869796318232E-006                  2.0267126242157055E-007                 -5.4593405843662213E+000                  2.9076765576028669E+000                  1.8140231711856057E+004                  1.5954838702915625E+013                  1.3202892418006950E+001                  3.1012668541924779E-009                  3.7773472678064373E+001                  7.5673924126298107E+003                  3.8629839408596127E+000                  9.6391266295851108E-001                  2.1784138842281286E-001                  1.3147988439296654E+000                  7.7033095440909916E-001                 -1.1332265042003783E-001                  1.7911551892613187E+006                 -5.0989523073338497E-003                  4.9459079388525457E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0779480124449123E+001                  1.0325978160893654E+000                  1.4371750178409370E+003                  3.1575096593340835E+000                 -4.8584452577493314E-001                  1.3398456309776857E+003                  3.1270547644271307E+000                 -3.5122873188207558E+037                  1.3111412690785720E+012                  1.2117649487323920E+001                  1.1421883208177189E+001                  2.4022380432568104E+010                  2.6942582650311561E+036                  4.8973104465541373E-001                  2.8072477032639504E+036                  5.1026895534458616E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4076303812240668E-002                  4.8713932261370438E+001                  0.0000000000000000E+000                  1.0927301020933762E+000                  8.6819375001533374E+007                  0.0000000000000000E+000                  8.6819375001533374E+007                  8.6919134337964669E+007                  9.9759336431294680E+004                  1.1450507713977455E+006                 -8.8520861468792282E+003                 -1.0960996400020187E-037                  7.1581069945952813E-001                 -1.4520181435408344E-001                                       49                  1.0000000000000000E+000 
                                      50                  4.1649970699376180E+000                  1.5351073627669121E+000                  4.2870272996117906E+000                 -8.5177599332062819E+000                  3.9049706022179018E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961470021810727E-001                 -6.6359297400571675E+000                 -6.6359297400571675E+000                  8.7643944010480890E-001                  9.9999632469151645E-001                  3.6753084815912230E-006                 -8.7627186796976467E-002                  3.4285253329926697E+001                  1.2377529366124561E+001                 -3.6737491881232934E-009                  2.9300623806159277E-006                  2.3124388651123929E-007                 -5.4347062031837821E+000                  2.9407007363644397E+000                  1.9365436906357740E+004                  1.6581871577580404E+013                  1.3219633547320594E+001                  3.0355687046311225E-009                  3.8211422618934037E+001                  8.0347173262425704E+003                  3.8853632259929753E+000                  9.5585633711424611E-001                  2.7347079377431605E-001                  1.4183543339513023E+000                  7.8209096977699855E-001                 -1.0674272855857649E-001                  1.9375710538125874E+006                 -4.7001137162988897E-003                  4.8411442961277278E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  8.5541967356404811E+000                  9.3217923425613558E-001                  1.4371571954166295E+003                  3.1575042736097085E+000                 -5.9865419369284301E-001                  1.3882540259753932E+003                  3.1424689416125404E+000                 -3.0371588559371694E+037                  1.0915190980169468E+012                  1.2038031338845720E+001                  1.1544720156692856E+001                  2.6179434139356678E+010                  1.6880133203124767E+036                  3.0683130462334729E-001                  3.8134244237423817E+036                  6.9316869537665271E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.2782553518801266E-002                  3.8585240615700677E+001                  0.0000000000000000E+000                  8.4619311872049230E-001                  6.0906958609878361E+007                  0.0000000000000000E+000                  6.0906958609878361E+007                  6.1115224108604282E+007                  2.0826549872592092E+005                  1.0447579135938367E+006                 -8.7627186796976457E+003                 -1.0053709425274100E-037                  6.6339776934580608E-001                 -1.7822599311565640E-001                                       50                  1.0000000000000000E+000 
                                      51                  4.1649968855832933E+000                  1.5347994928566233E+000                  4.3120085579931056E+000                 -8.5197192075833463E+000                  3.9329555329398458E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961468099502826E-001                 -6.5786516528007883E+000                 -6.5786516528007883E+000                  8.7643944010480923E-001                  9.9999609344762996E-001                  3.9065523681024622E-006                 -8.6686660379380137E-002                  3.4260957240873466E+001                  1.2377221496214272E+001                 -3.6368951085682133E-009                  3.1144167051597688E-006                  2.6384468330588356E-007                 -5.4082063495124775E+000                  2.9729889879623630E+000                  2.0512025984151984E+004                  1.7021788483550713E+013                  1.3231005189575249E+001                  3.0219048967975479E-009                  3.8484556646162240E+001                  8.5695009831197149E+003                  3.9097196640525929E+000                  9.4790350932244039E-001                  3.1201435334266392E-001                  1.5033558301624810E+000                  7.8683084249149482E-001                 -1.0411862478049039E-001                  2.0647537490256245E+006                 -4.3318153648053293E-003                  4.8193699305415162E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.1477817892705700E+000                  8.5417128569675360E-001                  1.4371522432458046E+003                  3.1575027771108042E+000                 -6.8686264190206225E-001                  1.4321430405576116E+003                  3.1559863968981201E+000                 -2.4023809727711932E+037                  7.8051386978094543E+011                  1.1892380624907481E+001                  1.1646604464594917E+001                  2.8175870493960449E+010                  9.1013625770187121E+035                  1.6543664333072935E-001                  4.5912825294430699E+036                  8.3456335666927084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.5284049692127037E-002                  2.7016349555024302E+001                  0.0000000000000000E+000                  6.0059604160931879E-001                  3.4424934004906110E+007                  0.0000000000000000E+000                  3.4424934004906110E+007                  3.4626691205034897E+007                  2.0175720012878627E+005                  8.8346696020900831E+005                 -8.6686660379380137E+003                 -8.9106868736817510E-038                  6.1586532860750531E-001                 -2.1051424471357966E-001                                       51                  1.0000000000000000E+000 
                                      52                  4.1649966752386689E+000                  1.5344458239426200E+000                  4.3335488147983030E+000                 -8.5151537436199547E+000                  3.9629134141323195E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961465906187574E-001                 -6.5213735655444101E+000                 -6.5213735655444101E+000                  8.7643944010480923E-001                  9.9999582960294664E-001                  4.1703970514083456E-006                 -8.5728497548322236E-002                  3.4233068092811308E+001                  1.2376867827300268E+001                 -3.5996260424976214E-009                  3.3247613292239196E-006                  3.0104154518004304E-007                 -5.3798225951397214E+000                  3.0078327344346567E+000                  2.1555039090789949E+004                  1.7367705357883205E+013                  1.3239742442728097E+001                  3.0538398388135517E-009                  3.8664889314053283E+001                  9.1814952554425981E+003                  3.9363672735711073E+000                  9.4070588171828773E-001                  3.2809745225827691E-001                  1.5449524152152385E+000                  7.8872530830769816E-001                 -1.0307422347974868E-001                  2.1552176384473862E+006                 -4.0629895170762233E-003                  4.8703169970053104E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.2349348532802820E+000                  7.9483192004251668E-001                  1.4371502692390713E+003                  3.1575021805833146E+000                 -7.5517627834699730E-001                  1.4740505411649767E+003                  3.1685123745493255E+000                 -1.9064011429541146E+037                  5.3901084855236169E+011                  1.1731597506223869E+001                  1.1728200027850860E+001                  2.9975460613927998E+010                  4.9426299380375402E+035                  8.9842946306271806E-002                  5.0071482368434123E+036                  9.1015705369372835E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.8450149918823940E-002                  1.9008754771883410E+001                  0.0000000000000000E+000                  3.9895058243594544E-001                  1.8657294033433020E+007                  0.0000000000000000E+000                  1.8657294033433020E+007                  1.8799886160407886E+007                  1.4259212697486579E+005                  7.3417358203109005E+005                 -8.5728497548322230E+003                 -7.9096294052116907E-038                  5.6838421564182795E-001                 -2.4535799118587345E-001                                       52                  1.0000000000000000E+000 
                                      53                  4.1649964352396296E+000                  1.5340454733174131E+000                  4.3525179027106509E+000                 -8.5053614618766531E+000                  3.9948527668937679E+000                  7.3000000000000009E-001                  2.6300000000000007E-001                  6.9999999999998952E-003                  6.1961463403658290E-001                 -6.4640954782880309E+000                 -6.4640954782880309E+000                  8.7643944010480901E-001                  9.9999552856140150E-001                  4.4714385965883888E-006                 -8.4751376250893073E-002                  3.4201525175042363E+001                  1.2376467476675062E+001                 -3.5618799890756582E-009                  3.5647603690195240E-006                  3.4348242605791790E-007                 -5.3495527287595985E+000                  3.0427713905861320E+000                  2.2517382371439697E+004                  1.7667854395142000E+013                  1.3247183811480234E+001                  3.1234786239376747E-009                  3.8790776954502277E+001                  9.8821801539599310E+003                  3.9653824530459105E+000                  9.3439323642263350E-001                  3.3330725881921341E-001                  1.5615604859737922E+000                  7.8959235478508072E-001                 -1.0259706536720209E-001                  2.2227290209380705E+006                 -3.8717409253583653E-003                  4.9813947445111801E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3000000000000009E-001                  2.6297201150688920E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.6389301374583907E+000                  7.5119671400593357E-001                  1.4371439254736758E+003                  3.1575002635476048E+000                 -8.0637266744481351E-001                  1.5158324181490166E+003                  3.1806511908105026E+000                 -1.5611707741920973E+037                  3.7613587159089026E+011                  1.1575344753499746E+001                  1.1794284097758293E+001                  3.1600251451326660E+010                  2.8520466043004108E+035                  5.1842319617316647E-002                  5.2161822862831906E+036                  9.4815768038268333E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5690519911339133E-002                  1.3951221259665965E+001                  0.0000000000000000E+000                  2.6287541095735911E-001                  1.0350874167736501E+007                  0.0000000000000000E+000                  1.0350874167736501E+007                  1.0448311816425990E+007                  9.7437648689489812E+004                  6.1329916972949693E+005                 -8.4751376250893063E+003                 -7.0955483194238452E-038                  5.2444910990386739E-001                 -2.8029664733734838E-001                                       53                  1.0000000000000000E+000 
